cz,czname,pop2000,fips,stateabbrv,statename,Region,taxrate,tax_st_diff_top20,le_agg_q1,le_agg_q2,le_agg_q3,le_agg_q4,sd_le_agg_q1,sd_le_agg_q2,sd_le_agg_q3,sd_le_agg_q4,cur_smoke_q1,cur_smoke_q2,cur_smoke_q3,cur_smoke_q4,bmi_obese_q1,bmi_obese_q2,bmi_obese_q3,bmi_obese_q4,exercise_any_q1,exercise_any_q2,exercise_any_q3,exercise_any_q4,puninsured2010,reimb_penroll_adj10,mort_30day_hosp_z,adjmortmeas_amiall30day,adjmortmeas_chfall30day,adjmortmeas_pnall30day,med_prev_qual_z,primcarevis_10,diab_hemotest_10,diab_eyeexam_10,diab_lipids_10,mammogram_10,amb_disch_per1000_10,cs00_seg_inc,cs00_seg_inc_pov25,cs00_seg_inc_aff75,cs_race_theil_2000,gini99,poor_share,inc_share_1perc,frac_middleclass,scap_ski90pcm,rel_tot,cs_frac_black,cs_frac_hisp,unemp_rate,pop_d_2000_1980,lf_d_2000_1980,cs_labforce,cs_elf_ind_man,cs_born_foreign,mig_inflow,mig_outflow,pop_density,frac_traveltime_lt15,hhinc00,median_house_value,ccd_exp_tot,ccd_pup_tch_ratio,score_r,cs_educ_ba,tuition,e_rank_b,cs_fam_wkidsinglemom,crime_total,subcty_exp_pc
30501,Woodward,26123,40,OK,Oklahoma,South,0.0198751,0,79.12313420353983,82.27194527631471,83.18922258158574,82.99786633960622,1.0418098466128278,1.0670021594233385,1.273105012815241,2.095036636696003,0.234375,0.1607143,0.1785714,0.05882349999999999,0.1803279,0.3888889,0.11111110000000005,0.4117647,0.46875,0.73214287,0.8214286,0.94117647,24.482,8612.803,0.8525056,0.1643753,0.1258634,0.1164881,-0.2916629,79.02503,85.051745,62.567299,81.557764,65.849261,93.290244,0.013969799999999997,0.009225700000000003,0.0203844,0.04895050000000001,0.26731,0.1216608,0.09308,0.61739,-0.03589713,81.0665,0.7847490999999991,4.605137,0.0288822,-0.1702506,-0.12448419999999999,0.6202129,0.052942199999999995,2.382969,0.0075795276,0.0117903763,7.441525999999996,0.5557114,32076.13,71042.40111,5.3391705,14.175355,-0.3728195,16.36939,1108,53.25325,0.1620948,0.0046319,1640.58
30502,Enid,102415,40,OK,Oklahoma,South,0.0178522,0,78.09450012338063,81.4041380529757,83.47498241847964,86.2201597405202,0.523100393375575,0.6143066234535002,0.7513265571288968,0.9556343016771486,0.3144531,0.2535787,0.1096491,0.1656051,0.2900608,0.312766,0.3049327,0.2356688,0.5812133,0.68507159,0.79385966,0.82165605,22.36557,9861.9359,1.419223,0.1977429,0.117844,0.1164916,-0.8404658,78.48944,78.84832,64.12676,75.70843,60.226317,83.537669,0.0338723,0.029737099999999995,0.0406332,0.0794756,0.28696,0.142127,0.08515,0.59537,0.77996385,69.66851,3.05424,4.005273000000001,0.0309961,-0.11309810000000001,-0.0676948,0.600086,0.0971495,2.270008,0.0117658546,0.0181906947,14.429739999999995,0.5608145,31507.12,69267.13214,5.1078112,15.215938,0.7987511999999999,18.33606,1584,50.01375,0.1841138,0.0041951,1693.629
30601,El Paso,857648,48,TX,Texas,West,0.0242334,0,82.72051665438599,83.87895025369087,84.71631239628212,86.03916976164707,0.19079948030304722,0.2987455335266558,0.38115107452583263,0.40825463667117423,0.2104157,0.1724398,0.1284322,0.1037213,0.2997978,0.2342482,0.2057762,0.1910569,0.63667148,0.77051729,0.82116789,0.88131517,31.43839,9387.162,1.051992,0.1856921,0.1115756,0.1198423,-1.066818,71.84565,75.987019,62.995125,76.412543,55.462335,55.534274,0.0956255,0.08430850000000001,0.1061585,0.1693809,0.40254,0.2417484,0.13174,0.42202,-1.8990304,66.24104,2.4414440000000006,75.18562,0.0703875,0.48134180000000004,0.4534519,0.5690875,0.1285458,25.72627,0.0209806354,0.024648807,91.32375,0.2801586,25721.14,97757.69098,5.5095655,16.606823,-6.376042,17.73405,1435.7799999999997,43.7425,0.2374569,0.0094549,2251.336
30601,El Paso,857648,48,TX,Texas,South,0.0242334,0,82.72051665438599,83.87895025369087,84.71631239628212,86.03916976164707,0.19079948030304722,0.2987455335266558,0.38115107452583263,0.40825463667117423,0.2104157,0.1724398,0.1284322,0.1037213,0.2997978,0.2342482,0.2057762,0.1910569,0.63667148,0.77051729,0.82116789,0.88131517,31.43839,9387.162,1.051992,0.1856921,0.1115756,0.1198423,-1.066818,71.84565,75.987019,62.995125,76.412543,55.462335,55.534274,0.0956255,0.08430850000000001,0.1061585,0.1693809,0.40254,0.2417484,0.13174,0.42202,-1.8990304,66.24104,2.4414440000000006,75.18562,0.0703875,0.48134180000000004,0.4534519,0.5690875,0.1285458,25.72627,0.0209806354,0.024648807,91.32375,0.2801586,25721.14,97757.69098,5.5095655,16.606823,-6.376042,17.73405,1435.7799999999997,43.7425,0.2374569,0.0094549,2251.336
30602,Alamogordo,81709,35,NM,New Mexico,West,0.0132529,0,79.30693364943161,83.05406131461996,83.60903819639303,84.98224413570921,0.568998450343751,0.7109934054554233,0.8148897991526678,1.177390122884778,0.3217569,0.2445465,0.1546053,0.129771,0.2420719,0.2081871,0.25,0.1984436,0.6534335,0.79545456,0.86301368,0.88505745,24.52957,8050.7359,1.7705380000000002,0.1801427,0.1212779,0.1372905,-1.02042,76.600874,73.187137,69.068388,70.611399,60.109423,68.265907,0.0228169,0.022051899999999996,0.0228977,0.1325095,0.30465,0.1822588,0.07508,0.55666,-0.48257322,46.18586,2.854031,30.60617,0.0503698,0.46794940000000007,0.4327911,0.5913712,0.0530365,8.149678,0.027243021,0.028723886,7.131505000000004,0.4467972,29489.22,116389.6596,4.4721277,17.749843,-5.959712,17.15796,864.2960000000003,42.2035,0.2239944,0.0076736,1519.9
30604,Deming,61950,35,NM,New Mexico,West,0.0149993,0,80.92282542682574,84.05108306349794,83.81348824341501,84.64805156267025,0.5622243228703832,0.8047923797943898,1.118992178651848,1.7543341404368873,0.2468672,0.176,0.1383648,0.1272727,0.2509907,0.2179226,0.2125,0.1818182,0.62280703,0.78557116,0.86250001,0.88181818,23.95132,7065.2911,2.100007,0.1595775,0.1490032,0.1374342,-0.6579062,77.517314,83.269414,59.745545,79.13199,54.605649,60.836472,0.0356054,0.0329758,0.0336999,0.0719678,0.30503,0.2526253,0.07628,0.54215,-0.61372718,67.31558,0.5020176999999997,53.08313,0.1043879,0.2949956,0.3744421,0.5032458,0.0385383,10.62626,0.0176916868,0.0172719935,5.9701610000000045,0.5103008,26356.17,102604.3161,4.4444052,17.840759,-16.65374,15.40652,1262,41.51075,0.2544256,0.0045682,2356.331
30701,Roswell,113040,35,NM,New Mexico,West,0.0121927,0,79.21366920095124,82.44946939321267,84.22786809017936,85.14494788690087,0.5194946517705318,0.6523624787927375,0.806687113820868,1.081101417398078,0.2778751,0.2260383,0.1837607,0.1416838,0.2992701,0.2629417,0.2838428,0.2368973,0.58759785,0.73546273,0.80043858,0.84309626,20.92905,8969.3907,0.7401571,0.1680516,0.10856,0.1260893,-0.5987762,81.433005,81.459085,61.808144,76.645895,57.939705,68.093501,0.036806,0.025973699999999995,0.0461905,0.0726247,0.34842,0.1941259,0.10401,0.52907,0.31737478,67.38942,1.5543170000000002,41.51363,0.0531784,0.1423028,0.1899867,0.5618815,0.0804545,8.520497,0.0141719745,0.0191525124,11.025189999999995,0.5387356,30442.88,83296.07145,4.6136553,18.066766,-10.45994,14.96613,893.5430000000001,43.9285,0.2339213,0.0109519,2279.144
30801,Hobbs,90061,35,NM,New Mexico,West,0.0363469,0,78.32116520827915,80.93508017513577,83.14942907259326,83.50988355594794,0.6238523777803607,0.7618322550982933,0.873666204788364,1.210081480291665,0.284153,0.2491857,0.1814815,0.1660079,0.3323782,0.2591973,0.2765152,0.24,0.55162656,0.65816325,0.76245213,0.798419,27.84704,10478.722,0.6753476,0.1645273,0.1107851,0.1246774,-1.3145160000000002,79.415537,80.23819,55.00218,77.762508,52.869768,90.829375,0.0329753,0.0314946,0.0351158,0.0713696,0.33072,0.2135277,0.09764,0.53619000000000006,-1.0652401,81.88783,3.723032,40.16611,0.045005,-0.0213208,-0.08236159999999998,0.5506256,0.04093759999999999,12.35472,0.0138461709,0.016655378,11.873670000000004,0.5978951,27195.2,64237.03547000001,5.9759942,16.956551,-7.005317,11.01193,980.69,49.13125,0.1851019,0.0074283,2154.475
30801,Hobbs,90061,35,NM,New Mexico,South,0.0363469,0,78.32116520827915,80.93508017513577,83.14942907259326,83.50988355594794,0.6238523777803607,0.7618322550982933,0.873666204788364,1.210081480291665,0.284153,0.2491857,0.1814815,0.1660079,0.3323782,0.2591973,0.2765152,0.24,0.55162656,0.65816325,0.76245213,0.798419,27.84704,10478.722,0.6753476,0.1645273,0.1107851,0.1246774,-1.3145160000000002,79.415537,80.23819,55.00218,77.762508,52.869768,90.829375,0.0329753,0.0314946,0.0351158,0.0713696,0.33072,0.2135277,0.09764,0.53619000000000006,-1.0652401,81.88783,3.723032,40.16611,0.045005,-0.0213208,-0.08236159999999998,0.5506256,0.04093759999999999,12.35472,0.0138461709,0.016655378,11.873670000000004,0.5978951,27195.2,64237.03547000001,5.9759942,16.956551,-7.005317,11.01193,980.69,49.13125,0.1851019,0.0074283,2154.475
30802,Lubbock,287568,48,TX,Texas,South,0.032287,0,78.52716742731565,81.18654345601641,84.05928329603294,86.336775122545,0.3661648392127334,0.44548164325912176,0.5234723024734826,0.565403084444448,0.3253968,0.2094456,0.1596639,0.1033435,0.3080082,0.2309322,0.2521739,0.2184615,0.60165977,0.6918239,0.77826089,0.80495358,23.22562,11780.106,0.3417826,0.1711932,0.0981015,0.1210065,-0.4148951,78.740507,82.577764,64.351632,79.534296,60.912108,76.206618,0.079622,0.0648775,0.0963631,0.1843332,0.40076,0.1847456,0.12472,0.46811,-0.87683507,63.87811,6.893326,29.52588,0.0378201,0.0954721,0.1320374,0.6401274,0.05756259999999999,3.67893,0.0238865242,0.0261920659,54.56751,0.4489119,30597.29,86584.2389,6.3364466,14.535576,4.304542,22.52633,2381.32,41.37175,0.2300845,0.0067707,2459.738
30901,Clovis,73078,35,NM,New Mexico,West,0.0138378,0,79.63660233167019,81.40793353704755,83.58083798563341,86.16917073719935,0.6808087102442102,0.9065831093445426,1.0529239195550126,1.4696035856331833,0.3151796,0.2256637,0.15116280000000001,0.1295547,0.2689076,0.2431611,0.2231076,0.2396694,0.60000002,0.7437408,0.79377431,0.80971658,24.10188,9347.7732,1.831921,0.1581592,0.1383787,0.1399164,-1.984903,74.707199,68.4169,59.735496,70.969693,56.817154,94.350246,0.0552339,0.0504829,0.0606028,0.1002988,0.30244,0.1962157,0.1337,0.5532,-0.7420399400000001,63.85095,4.521197,33.67635,0.0411347,0.0629218,0.11225970000000002,0.6193165,0.0745059,7.87984,0.0181860478,0.0233586031,15.42998,0.6172441,28204.89,80537.58258,4.6739636,16.567256,-7.41265,16.83946,1220.6800000000003,43.73175,0.2144754,0.0074441,1511.444
30901,Clovis,73078,35,NM,New Mexico,South,0.0138378,0,79.63660233167019,81.40793353704755,83.58083798563341,86.16917073719935,0.6808087102442102,0.9065831093445426,1.0529239195550126,1.4696035856331833,0.3151796,0.2256637,0.15116280000000001,0.1295547,0.2689076,0.2431611,0.2231076,0.2396694,0.60000002,0.7437408,0.79377431,0.80971658,24.10188,9347.7732,1.831921,0.1581592,0.1383787,0.1399164,-1.984903,74.707199,68.4169,59.735496,70.969693,56.817154,94.350246,0.0552339,0.0504829,0.0606028,0.1002988,0.30244,0.1962157,0.1337,0.5532,-0.7420399400000001,63.85095,4.521197,33.67635,0.0411347,0.0629218,0.11225970000000002,0.6193165,0.0745059,7.87984,0.0181860478,0.0233586031,15.42998,0.6172441,28204.89,80537.58258,4.6739636,16.567256,-7.41265,16.83946,1220.6800000000003,43.73175,0.2144754,0.0074441,1511.444
30902,Littlefield,29588,48,TX,Texas,South,0.0419228,0,79.10202162885412,82.36429658019958,84.45200098932591,83.89602270001579,0.9377817502504137,1.2497370089680844,1.5854882328074624,2.1535573006654802,0.25,0.2073733,0.5,0.33333330000000005,0.5,0.125,0.5,0.3333333,0.5,0.625,0.33333334,0.5,33.03608,10475.031,0.7883322,0.1868832,0.1004768,0.1209536,-1.074801,78.212825,81.111063,65.42923,78.11867,52.643534,105.06741,0.0100144,0.004663500000000001,0.014492600000000001,0.038207299999999986,0.34241,0.1944034,0.09154,0.47885,-0.86129686,86.60944,2.950521,46.61011,0.0490529,-0.20872890000000002,-0.16135670000000002,0.5843239,0.1086511,9.338061,0.0157158307,0.0224753278,10.793740000000014,0.6073011,29301.71,51964.9816,6.743641,12.974545,3.217554,11.706890000000001,1395,46.666,0.1395117,0.005171,1754.983
30903,Amarillo,240752,48,TX,Texas,South,0.0226981,0,78.25320882085745,80.8772990988153,83.75212446340473,86.055563225,0.39812628097498554,0.46988683663888187,0.5243341688321407,0.5737417651405194,0.2736842,0.1751412,0.1619048,0.1273885,0.3351648,0.3053892,0.2788461,0.2091503,0.60416669,0.66101694,0.83809525,0.84713376,25.86016,10118.556,0.2629767,0.1443903,0.1137658,0.1242009,0.010084900000000008,75.535056,84.450998,66.439573,82.670925,60.051973,48.815454,0.0793599,0.0627402,0.0994669,0.2225531,0.35208,0.1431474,0.15757,0.51151,-0.46857292000000006,70.0692,5.338274,22.28434,0.0395093,0.2089525,0.2091183,0.6449344,0.09993830000000001,6.561618,0.0216239117,0.0185709776,41.977419999999995,0.4382473,33187.82,97493.71358,5.0904579,15.817702,2.695286,20.15738,1254.19,42.8265,0.2203847,0.0111567,2112.1
30904,Pampa,57355,48,TX,Texas,South,0.0318185,0,76.76821340856786,79.90413303292175,83.16178380821702,85.2205046638264,0.7148820791746985,0.8276890956014498,0.9148355769279843,1.133316761301124,0.3703704,0.2857143,0.2857143,0.5,0.1851852,0.5833333,0.6153846,0.5555556000000001,0.5,0.78571427,0.78571427,0.5,25.26981,10013.221,-0.1901404,0.1642552,0.0931797,0.1142405,-0.6460353,74.489061,84.450408,63.15905,81.819984,51.561666,67.926889,0.0541638,0.0494152,0.0604609,0.1032762,0.269,0.1171828,0.08602,0.57753,0.06308306999999999,84.44948,3.426031,13.02938,0.0411456,-0.129045,-0.15810300000000005,0.559337,0.1501657,4.886751,0.0142097463,0.016825037,12.543180000000007,0.5486972,33956.74,57519.13295,6.5378355,13.67483,3.7918350000000003,13.866610000000001,800,50.6365,0.1673082,0.0051783,1859.964
30908,Plainview,52751,48,TX,Texas,South,0.0189478,0,79.80145062378168,81.17930971258919,82.53066812309223,85.495557653416,0.7868324313724161,0.9611539528403633,1.2390939580572247,1.5525801244408868,0.1428571,0.25,0.1603774,0.25,0.1428571,0.5714286,0.5555556,0.3333333,0.42857143,0.625,0.8888889,0.75,26.64899,11003.448,0.3911197,0.1555002,0.1008258,0.1317126,-0.3266714,82.557679,84.238209,69.750187,78.581053,56.947256,89.511496,0.0280279,0.0235556,0.0404422,0.0684561,0.33873,0.1841718,0.07827,0.48739,-0.41717944,87.35759,5.275729,45.59534,0.047483,-0.07695670000000002,-0.06846810000000003,0.5782164,0.111597,7.1988,0.0153930731,0.0239047601,18.207130000000006,0.6118284,27000.28,64683.10953,5.7287716,14.055853,5.612044,14.37652,7500,44.4955,0.1836649,0.0092033,1602.522
31001,Garden City,52031,20,KS,Kansas,Midwest,0.0469876,0.2,78.92570775698915,83.1366934647323,85.45354286769498,85.1448809715221,1.0150533030555928,1.1352385631453212,1.1725973454753063,1.6901557654194233,0.1987578,0.2430939,0.2253521,0.1684211,0.3108108,0.2528736,0.1857143,0.2795699,0.5582822,0.70718235,0.78873241,0.80000001,22.38408,9038.9476,1.6395120000000003,0.1780276,0.1180744,0.1377444,0.4607108,83.899296,89.022416,74.740394,76.745055,60.941899,60.382564,0.014705200000000002,0.009600799999999993,0.0205755,0.1029449,0.28585,0.1386385,0.08429,0.60649,0.5174635,55.0345,0.8398839000000002,39.04595,0.0625052,0.5490949,0.529923,0.6850352,0.1860851,20.71981,0.008206646,0.0178739598,13.887190000000004,0.5860991,30158.18,108003.6708,6.503608,16.529181,-1.544618,14.78492,992,46.53875,0.1595197,0.0113586,2953.195
31004,Liberal,32998,20,KS,Kansas,Midwest,0.0356846,0.2,78.70749252442279,81.83005165025946,83.20516692987283,86.13477719783086,1.1455457418756967,1.272346983887613,1.428669531641396,1.8577577374200032,0.1235955,0.1265823,0.2,0.1190476,0.3373494,0.2894737,0.3421053,0.2142857,0.67415732,0.63291138,0.75,0.9285714,24.38093,9272.5583,1.035917,0.1947479,0.1268714,0.098641,-1.034921,85.723897,78.612993,71.249053,63.232285,57.313137,92.627148,0.0202742,0.006478099999999994,0.0326601,0.1595335,0.26493,0.1492136,0.07505,0.61983,1.1143695,52.46682,2.536517,32.1868,0.0340644,0.15116,0.10299049999999998,0.6334593,0.172526,20.88713,0.0124249955,0.01936481,9.613971000000006,0.6423517,30590.01,88563.72177,5.5554318,15.474841,-8.460716,15.15203,1024,49.009,0.1465162,0.0069701,2769.035
31004,Liberal,32998,20,KS,Kansas,South,0.0356846,0.2,78.70749252442279,81.83005165025946,83.20516692987283,86.13477719783086,1.1455457418756967,1.272346983887613,1.428669531641396,1.8577577374200032,0.1235955,0.1265823,0.2,0.1190476,0.3373494,0.2894737,0.3421053,0.2142857,0.67415732,0.63291138,0.75,0.9285714,24.38093,9272.5583,1.035917,0.1947479,0.1268714,0.098641,-1.034921,85.723897,78.612993,71.249053,63.232285,57.313137,92.627148,0.0202742,0.006478099999999994,0.0326601,0.1595335,0.26493,0.1492136,0.07505,0.61983,1.1143695,52.46682,2.536517,32.1868,0.0340644,0.15116,0.10299049999999998,0.6334593,0.172526,20.88713,0.0124249955,0.01936481,9.613971000000006,0.6423517,30590.01,88563.72177,5.5554318,15.474841,-8.460716,15.15203,1024,49.009,0.1465162,0.0069701,2769.035
31006,Guymon,29937,40,OK,Oklahoma,Midwest,0.0286353,0,79.27993938548688,79.98518586194139,82.98339050320138,86.65010156559092,1.1068015623005558,1.210832661057476,1.4506142590771791,1.9017179194015477,0.2948718,0.1724138,0.1666667,0.1851852,0.15942030000000001,0.2588235,0.3170732,0.2962963,0.65384614,0.66666669,0.80952382,0.85185188,28.46142,9201.2987,-0.6233133999999999,0.1433025,0.089129,0.1201504,-1.9222480000000002,80.271224,74.968048,59.688925,69.24246,47.10944,95.914651,0.007295200000000002,0.007702899999999992,0.005808800000000003,0.0431377,0.2756,0.1425599,0.06358,0.59781,0.78863799,84.3037,0.5110732999999996,26.238439999999997,0.0276489,0.069064,0.13296269999999996,0.6578851,0.1283945,14.888280000000002,0.006580485699999998,0.014664128,5.418311000000003,0.6092894,30684.91,82539.74904,6.3967082,14.6752,0.4877618000000001,17.97567,1470,50.389,0.125247,0.0062799,2402.563
31006,Guymon,29937,40,OK,Oklahoma,South,0.0286353,0,79.27993938548688,79.98518586194139,82.98339050320138,86.65010156559092,1.1068015623005558,1.210832661057476,1.4506142590771791,1.9017179194015477,0.2948718,0.1724138,0.1666667,0.1851852,0.15942030000000001,0.2588235,0.3170732,0.2962963,0.65384614,0.66666669,0.80952382,0.85185188,28.46142,9201.2987,-0.6233133999999999,0.1433025,0.089129,0.1201504,-1.9222480000000002,80.271224,74.968048,59.688925,69.24246,47.10944,95.914651,0.007295200000000002,0.007702899999999992,0.005808800000000003,0.0431377,0.2756,0.1425599,0.06358,0.59781,0.78863799,84.3037,0.5110732999999996,26.238439999999997,0.0276489,0.069064,0.13296269999999996,0.6578851,0.1283945,14.888280000000002,0.006580485699999998,0.014664128,5.418311000000003,0.6092894,30684.91,82539.74904,6.3967082,14.6752,0.4877618000000001,17.97567,1470,50.389,0.125247,0.0062799,2402.563
31007,Dumas,31880,48,TX,Texas,South,0.0383943,0,79.48624635128199,83.06241072447233,81.46827434922005,81.60640966962403,1.1863151521559425,1.2239720415461375,1.4838005669075764,1.7839322777351985,0.2727273,0.09999999999999999,0.2941177,0.5,0.5454546,0.4,0.5,0.4230769,0.45454547,0.69999999,0.25,0.5,30.17517,9599.9943,1.422289,0.218666,0.1137002,0.10481,-1.469706,74.28115,76.575507,61.075144,78.288048,50.332899,89.440727,0.0206165,0.014889399999999997,0.0229071,0.0817794,0.27589,0.1268073,0.05804,0.60119,-0.35561346,56.75658,1.9887080000000008,37.89837,0.0328989,0.1766877,0.1589986,0.6075668,0.2059065,15.137299999999996,0.011825596,0.0211417817,8.244954000000007,0.6109317,29327.2,84407.50283,5.2416935,14.172276,2.879425,11.87307,864,47.82625,0.142348,0.0052698,1967.396
31101,Victoria,165277,48,TX,Texas,South,0.0275413,0,79.25473365695336,82.72671279821111,85.18916112180037,85.54206476239396,0.43179883058410257,0.49354986171073384,0.5776350659653023,0.7308720959512875,0.2666667,0.1632653,0.1481481,0.1333333,0.4390244,0.2708333,0.4,0.2758621,0.53333336,0.65306121,0.8888889,0.83333331,24.50123,10790.871,-0.07098039999999994,0.1562367,0.0957392,0.1215449,-0.3399553,83.303761,84.718808,64.092239,83.103121,60.835291,105.16247,0.0466267,0.0336554,0.060355,0.119596,0.34639,0.1447238,0.12592,0.49986,-0.44886989,70.25417,6.353577,33.29683,0.0453562,0.1411557,0.1771844,0.607996,0.16113,4.368119,0.0125909836,0.0165600779,33.34273999999999,0.4246405,33598.83,85131.71339,5.5245106,15.410606,2.358683,14.1376,1194,45.82475,0.2012644,0.0077506,2667.378
31102,La Grange,42194,48,TX,Texas,South,0.0270473,0,79.29181557594895,82.5013356884807,84.92928249599193,88.0781455794587,0.7985124432468834,0.9486956366279835,1.1263593984070217,1.0911076381911484,0.1973684,0.09090909999999999,0.0714286,0.22222220000000004,0.25,0.3636364,0.2713178,0.3333333,0.53846157,0.68181819,0.79816514,0.8888889,26.77903,9964.1786,0.6182564,0.178843,0.1110444,0.1120312,-0.3652773,84.689305,79.059661,68.249829,82.791486,55.533745,83.525312,0.0122139,0.008601699999999997,0.0085193,0.0747134,0.30867,0.1372419,0.20962,0.54312,0.37206913,72.32545,10.59392,16.13974,0.0392854,0.1205418,0.2064929,0.5861475,0.1336618,6.797576,0.0248613547,0.0224913495,22.05672,0.4570459,36151.21,87081.33202,5.7445847,14.355189,2.488935,14.503350000000001,2363.89,48.797,0.1720474,0.0060435,1580.592
31201,Austin,1298076,48,TX,Texas,South,0.0317232,0,80.41336008435191,83.42988846705578,84.97157048485037,87.20419031983148,0.21180372689143095,0.22192020411886398,0.23276610363884764,0.2149043409592627,0.2413793,0.2184154,0.1593111,0.1062315,0.2514124,0.2174546,0.2295806,0.1686893,0.65583175,0.78298205,0.86574072,0.89819986,21.88586,10137.893,-0.6593049999999999,0.1470589,0.0964077,0.1095978,0.24960150000000003,79.691078,84.101663,67.870685,82.525494,66.09846,60.952098,0.137936,0.12480560000000002,0.1515277,0.1714787,0.32142,0.1117117,0.22009,0.47123,-0.19094963,45.28972,7.804243,25.916359999999997,0.0433376,1.082199,1.299888,0.7087977,0.1390367,11.96289,0.0365009445,0.0270369377,197.2616,0.2485562,41322.2,169476.0635,5.8911811,15.610147,-2.109195,35.83363,3160.54,40.41475,0.1927756,0.0070266,3399.31
31202,Burnet,51191,48,TX,Texas,South,0.0346788,0,80.00026777588795,81.85103993679023,83.27633495260889,86.62423088342457,0.6852793099035197,0.8091978465088948,0.9745539811813959,0.9500886540941823,0.5652174,0.20689660000000001,0.125,0.1774193,0.1818182,0.3103448,0.5,0.06249999999999997,0.47826087,0.79310346,0.75,0.6875,28.04117,9603.8897,0.4850519,0.1437503,0.1158988,0.1295846,0.1977176,84.093519,83.870161,70.081872,79.236173,65.645709,72.775543,0.0302976,0.022572999999999996,0.0409231,0.065692,0.33693,0.1070449,0.11996,0.5239,0.26993899,50.07521,1.0763610000000003,11.56258,0.0438579,0.8317172,1.233454,0.5335067,0.082064,4.39646,0.0335019828,0.0246137016,26.51285,0.3486207,41430.84,129401.7248,5.9833491,14.131786,10.2967,18.59862,7252.83,43.2455,0.1727801,0.0058604,2038.038
31301,San Antonio,1724863,48,TX,Texas,South,0.026203,0,80.48285529693814,82.87292621145797,84.35302006891548,86.32484537937734,0.15160337478197206,0.1894756123667274,0.20714176986273858,0.22599023639406157,0.2279412,0.1852941,0.1640449,0.1024555,0.3635783,0.2781137,0.2636469,0.2337662,0.60132891,0.74083602,0.79408282,0.8638373,23.02689,10324.523,-0.028459000000000012,0.1595853,0.0970594,0.1191614,-0.4559481,73.865876,81.789181,62.09589,80.79198,61.294401,59.426321,0.1105953,0.094400800000000007,0.1278194,0.2220705,0.39277,0.1510657,0.14409,0.47117,-0.87970487,62.60619,5.955951000000001,50.3302,0.0456994,0.48051450000000007,0.5669556,0.6307635,0.0759672,9.729166,0.0298962874,0.0235879603,181.7608,0.242486,34001.79,103809.2556,5.8451099,15.772538,1.063722,22.00553,6514.74,41.1115,0.231894,0.0038032,2603.805
